            20.705            7.61147            5.33491           0.665094            6.03396           0.023362                  3            3.02866          0.0845619 
            20.806            7.73928            5.43769           0.562305            6.03401          0.0234316                  3            3.02872          0.0538264 
            20.907            7.85755            5.53053           0.469471            6.03406          0.0234941                  3            3.02878           0.031515 
            21.008            7.96606            5.61397           0.386026             6.0341          0.0235506                  3            3.02883          0.0155418 
            21.109            8.06468            5.68852           0.311482            6.03414          0.0236023                  3            3.02887         0.00429719 
             21.21            8.15337            5.75458            0.24542            6.03419          0.0236501                  3            3.02892         0.00345351 
            21.311             8.2321            5.81252           0.187482            6.03422          0.0236946                  3            3.02896         0.00865437 
            21.412            8.30091            5.86264           0.137363            6.03426          0.0237364                  3              3.029           0.012025 
            21.513            8.35984            5.90519          0.0948119             6.0343           0.023776                  3            3.02904          0.0141119 
            21.614            8.40891            5.94038          0.0596172            6.03433          0.0238139                  3            3.02907          0.0153271 
            21.715            8.44818            5.96839          0.0316103            6.03437          0.0238504                  3            3.02911          0.0159778 
            21.816            8.47767            5.98934          0.0106592             6.0344          0.0238859                  3            3.02915          0.0162878 
            21.917            8.49743            6.00333        -0.00333344            6.03444          0.0239207                  3            3.02918          0.0164127 
            22.018            8.50747            6.01043         -0.0104317            6.03447           0.023955                  3            3.02921          0.0164514 
            22.119            8.50781            6.01067          -0.010668            6.03451          0.0239893                  3            3.02925           0.016452 
             22.22            8.49844            6.00404        -0.00404358            6.03454          0.0240236                  3            3.02928          0.0164158 
            22.321            8.47935            5.99053         0.00947174            6.03457          0.0240584                  3            3.02932          0.0162968 
            22.422            8.45052            5.97006          0.0299398            6.03461          0.0240938                  3            3.02935          0.0159991 
            22.523            8.41193            5.94254          0.0574552            6.03464          0.0241302                  3            3.02939          0.0153699 
            22.624            8.36353            5.90785          0.0921474            6.03468           0.024168                  3            3.02942          0.0141894 
            22.725            8.30529            5.86582           0.134183            6.03472          0.0242075                  3            3.02946           0.012155 
            22.826            8.23716            5.81623           0.183768            6.03475          0.0242491                  3             3.0295         0.00886054 
            22.927            8.15911            5.75885           0.241153            6.03479          0.0242933                  3            3.02954         0.00376737 
            23.028            8.07111            5.69336           0.306638            6.03483          0.0243408                  3            3.02959         0.00383428 
            23.129            7.97317            5.61942           0.380576            6.03488          0.0243922                  3            3.02963          0.0148757 
             23.23            7.86534            5.53662           0.463381            6.03492          0.0244483                  3            3.02968          0.0305756 
            23.331            7.74772            5.44446           0.555538            6.03497          0.0245103                  3            3.02974          0.0525228 
            23.432            7.62054            5.34239           0.657606            6.03502          0.0245793                  3             3.0298          0.0827785 
            23.533            7.48416            5.22977           0.770226            6.03507          0.0246568                  3            3.02986           0.123992 
            23.634            7.33917            5.10587            0.89413            6.03513          0.0247448                  3            3.02994           0.179517 
            23.735            7.18649            4.96986            1.03014            6.03519          0.0248456                  3            3.03002           0.253482 
            23.836            7.02749            4.82084            1.17916            6.03526          0.0249618                  3            3.03011           0.350739 
            23.937            6.86419            4.65787            1.34213            6.03534          0.0250966                  3            3.03022           0.476506 
            24.038            6.69953            4.47999            1.52001            6.03543          0.0252535                  3            3.03034           0.635406 
            24.139            6.53763            4.28642            1.71358            6.03552          0.0254357                  3            3.03048           0.829484 
             24.24            6.38411            4.07668            1.92332            6.03563          0.0256458                  3            3.03064            1.05481 
            24.341            6.24619            3.85092            2.14908            6.03576          0.0258837                  3            3.03082            1.29699 
            24.442            6.13248            3.61036            2.38964             6.0359          0.0261457                  3            3.03102            1.52772 
            24.543            6.05205            3.35761            2.64239            6.03606          0.0264224                  3            3.03124            1.70729 
            24.644            6.01268             3.0969             2.9031            6.03625          0.0266994                  3            3.03148            1.79797 
            24.745            6.01869            2.83389            3.16611            6.03647          0.0269599                  3            3.03172            1.78556 
            24.846            6.06933            2.57508            3.42492            6.03672          0.0271893                  3            3.03196            1.69406 
            24.947            6.15856            2.32689            3.67311              6.037            0.02738                  3            3.03219            1.57822 
            25.048            6.27637            2.09511            3.90489            6.03731          0.0275313                  3            3.03242            1.49761 
            25.149            6.41072            1.88452            4.11548            6.03765           0.027648                  3            3.03265            1.49139 
             25.25            6.54935            1.69899            4.30101            6.03802          0.0277371                  3            3.03288            1.56799 
            25.351            6.68095             1.5416             4.4584             6.0384          0.0278058                  3             3.0331            1.70922 
            25.452            6.79579            1.41481            4.58519            6.03881          0.0278601                  3            3.03333            1.88098 
            25.553            6.88607            1.32056            4.67944            6.03922          0.0279047                  3            3.03356            2.04461 
            25.654            6.94603            1.26026            4.73974            6.03965          0.0279434                  3             3.0338             2.1657 
            25.755            6.97201            1.23481            4.76519            6.04008           0.027979                  3            3.03403            2.22006 
            25.856            6.96248            1.24457            4.75543            6.04051          0.0280141                  3            3.03426            2.19712 
            25.957            6.91806            1.28939            4.71061            6.04093           0.028051                  3            3.03449            2.10121 
            26.058            6.84147            1.36855            4.63145            6.04135          0.0280925                  3            3.03472            1.95098 
            26.159            6.73756            1.48086            4.51914            6.04176          0.0281418                  3            3.03495             1.7769 
             26.26             6.6132             1.6246             4.3754            6.04215          0.0282031                  3            3.03518            1.61646 
            26.361            6.47726            1.79753            4.20247            6.04252          0.0282819                  3             3.0354            1.50665 
            26.462            6.34029            1.99686            4.00314            6.04287          0.0283847                  3            3.03563             1.4738 
            26.563            6.21414             2.2191             3.7809             6.0432          0.0285187                  3            3.03586             1.5223 
            26.664            6.11101            2.45994            3.54006            6.04349          0.0286901                  3            3.03609            1.62682 
            26.765            6.04197            2.71406            3.28594            6.04375          0.0289011                  3            3.03632            1.73544 
            26.866            6.01503            2.97533            3.02467            6.04398          0.0291474                  3            3.03656            1.78857 
            26.967            6.03345            3.23725            2.76275            6.04418          0.0294175                  3             3.0368            1.74638 
            27.068            6.09518            3.49373            2.50627            6.04436          0.0296953                  3            3.03703            1.60605 
            27.169            6.19389            3.73986            2.26014            6.04451          0.0299649                  3            3.03724            1.39645 
             27.27            6.32098             3.9723             2.0277            6.04464          0.0302143                  3            3.03743            1.15795 
            27.371            6.46754            4.18923            1.81077            6.04476          0.0304374                  3             3.0376           0.924487 
            27.472            6.62571            4.39006            1.60994            6.04486          0.0306324                  3            3.03775           0.716526 
            27.573            6.78914            4.57499            1.42501            6.04495          0.0308009                  3            3.03788           0.542316 
            27.674            6.95307             4.7447             1.2553            6.04503          0.0309457                  3            3.03799           0.402203 
            27.775            7.11404            4.90006            1.09994             6.0451          0.0310704                  3            3.03809           0.292578 
            27.876            7.26964            5.04203           0.957968            6.04517          0.0311782                  3            3.03817           0.208444 
            27.977            7.41821            5.17153           0.828468            6.04523          0.0312721                  3            3.03825           0.144794 
            28.078            7.55864            5.28942           0.710583            6.04529          0.0313544                  3            3.03832           0.097204 
            28.179             7.6902            5.39646            0.60354            6.04534          0.0314273                  3            3.03838          0.0620025 
             28.28            7.81242            5.49334            0.50666            6.04539          0.0314925                  3            3.03844          0.0362519 
            28.381            7.92502            5.58065           0.419345            6.04543          0.0315513                  3            3.03849          0.0176478 
            28.482            8.02783            5.65892            0.34108            6.04548          0.0316049                  3            3.03854         0.00440452 
            28.583            8.12079            5.72858           0.271419            6.04552          0.0316542                  3            3.03859         0.00485212 
            28.684            8.20386            5.79002           0.209981            6.04556          0.0316999                  3            3.03863          0.0111754 
            28.785            8.27706            5.84356           0.156441             6.0456          0.0317427                  3            3.03867          0.0153702 
            28.886            8.34042            5.88947           0.110526            6.04563          0.0317831                  3            3.03871          0.0180495 
            28.987            8.39398            5.92799          0.0720091            6.04567          0.0318216                  3            3.03874           0.019678 
            29.088            8.43778             5.9593           0.040704             6.0457          0.0318586                  3            3.03878          0.0206045 
            29.189            8.47185            5.98354           0.016463            6.04574          0.0318944                  3            3.03882          0.0210868 
             29.29            8.49624            6.00083       -0.000826432            6.04577          0.0319293                  3            3.03885          0.0213093 
            29.391            8.51097            6.01124         -0.0112434             6.0458          0.0319637                  3            3.03888          0.0213955 
            29.492            8.51606            6.01484         -0.0148352            6.04584          0.0319978                  3            3.03892          0.0214168 
            29.593             8.5115            6.01162         -0.0116181            6.04587          0.0320319                  3            3.03895          0.0213968 
            29.694             8.4973            6.00158        -0.00157765            6.04591          0.0320663                  3            3.03899          0.0213136 
            29.795            8.47344            5.98467          0.0153315            6.04594          0.0321012                  3            3.03902          0.0210976 
            29.896             8.4399            5.96081          0.0391867            6.04597          0.0321369                  3            3.03906          0.0206272 
            29.997            8.39664             5.9299          0.0700982            6.04601          0.0321738                  3            3.03909          0.0197204 
